train_number,train_name,from_station,to_station,train_type,train_number_str,total_stops,total_distance,running_days,train_category,num_stations,timestamp,origin_avg_delay_min,origin_delay_category
13181,KAZIRANGA EXP,KOAA,GHY,Mail/Express,13181,17.0,1144.0,MON,Express,17,2023-10-15 12:26:36.599,7,On Time
13181,KAZIRANGA EXP,KOAA,GHY,Mail/Express,13181,17.0,1144.0,MON,Express,17,2023-10-15 12:26:36.599,165,High Delay
13181,KAZIRANGA EXP,KOAA,GHY,Mail/Express,13181,17.0,1144.0,MON,Express,17,2023-10-15 12:26:36.599,19,Slight Delay
13181,KAZIRANGA EXP,KOAA,GHY,Mail/Express,13181,17.0,1144.0,MON,Express,17,2023-10-15 12:26:36.599,156,High Delay
13181,KAZIRANGA EXP,KOAA,GHY,Mail/Express,13181,17.0,1144.0,MON,Express,17,2023-10-15 12:26:36.599,134,High Delay
13181,KAZIRANGA EXP,KOAA,GHY,Mail/Express,13181,17.0,1144.0,MON,Express,17,2023-10-15 12:26:36.599,161,High Delay
13181,KAZIRANGA EXP,KOAA,GHY,Mail/Express,13181,17.0,1144.0,MON,Express,17,2023-10-15 12:26:36.599,1,On Time
13181,KAZIRANGA EXP,KOAA,GHY,Mail/Express,13181,17.0,1144.0,MON,Express,17,2023-10-15 12:26:36.599,56,Slight Delay
5640,KOAA SCL SPL,KOAA,GHY,Mail/Express,05640,31.0,1406.0,FRI,Express,29,2023-10-15 13:01:22.802,7,On Time
5640,KOAA SCL SPL,KOAA,GHY,Mail/Express,05640,31.0,1406.0,FRI,Express,29,2023-10-15 13:01:22.802,165,High Delay
5640,KOAA SCL SPL,KOAA,GHY,Mail/Express,05640,31.0,1406.0,FRI,Express,29,2023-10-15 13:01:22.802,19,Slight Delay
5640,KOAA SCL SPL,KOAA,GHY,Mail/Express,05640,31.0,1406.0,FRI,Express,29,2023-10-15 13:01:22.802,156,High Delay
5640,KOAA SCL SPL,KOAA,GHY,Mail/Express,05640,31.0,1406.0,FRI,Express,29,2023-10-15 13:01:22.802,134,High Delay
5640,KOAA SCL SPL,KOAA,GHY,Mail/Express,05640,31.0,1406.0,FRI,Express,29,2023-10-15 13:01:22.802,161,High Delay
5640,KOAA SCL SPL,KOAA,GHY,Mail/Express,05640,31.0,1406.0,FRI,Express,29,2023-10-15 13:01:22.802,1,On Time
5640,KOAA SCL SPL,KOAA,GHY,Mail/Express,05640,31.0,1406.0,FRI,Express,29,2023-10-15 13:01:22.802,56,Slight Delay
2501,KOAA AGTL SPL,KOAA,GHY,Mail/Express,02501,,,,,21,2023-10-15 13:20:48.924,7,On Time
2501,KOAA AGTL SPL,KOAA,GHY,Mail/Express,02501,,,,,21,2023-10-15 13:20:48.924,165,High Delay
2501,KOAA AGTL SPL,KOAA,GHY,Mail/Express,02501,,,,,21,2023-10-15 13:20:48.924,19,Slight Delay
2501,KOAA AGTL SPL,KOAA,GHY,Mail/Express,02501,,,,,21,2023-10-15 13:20:48.924,156,High Delay
2501,KOAA AGTL SPL,KOAA,GHY,Mail/Express,02501,,,,,21,2023-10-15 13:20:48.924,134,High Delay
2501,KOAA AGTL SPL,KOAA,GHY,Mail/Express,02501,,,,,21,2023-10-15 13:20:48.924,161,High Delay
2501,KOAA AGTL SPL,KOAA,GHY,Mail/Express,02501,,,,,21,2023-10-15 13:20:48.924,1,On Time
2501,KOAA AGTL SPL,KOAA,GHY,Mail/Express,02501,,,,,21,2023-10-15 13:20:48.924,56,Slight Delay
2517,KOAA GHY SPL,KOAA,GHY,Superfast,02517,,,,,15,2023-10-15 13:20:55.876,7,On Time
2517,KOAA GHY SPL,KOAA,GHY,Superfast,02517,,,,,15,2023-10-15 13:20:55.876,165,High Delay
2517,KOAA GHY SPL,KOAA,GHY,Superfast,02517,,,,,15,2023-10-15 13:20:55.876,19,Slight Delay
2517,KOAA GHY SPL,KOAA,GHY,Superfast,02517,,,,,15,2023-10-15 13:20:55.876,156,High Delay
2517,KOAA GHY SPL,KOAA,GHY,Superfast,02517,,,,,15,2023-10-15 13:20:55.876,134,High Delay
2517,KOAA GHY SPL,KOAA,GHY,Superfast,02517,,,,,15,2023-10-15 13:20:55.876,161,High Delay
2517,KOAA GHY SPL,KOAA,GHY,Superfast,02517,,,,,15,2023-10-15 13:20:55.876,1,On Time
2517,KOAA GHY SPL,KOAA,GHY,Superfast,02517,,,,,15,2023-10-15 13:20:55.876,56,Slight Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,230,High Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,36,Slight Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,186,High Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,13,On Time
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,62,High Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,258,High Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,15,On Time
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,34,Slight Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,89,High Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,497,High Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,87,High Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,475,High Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,78,High Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,311,High Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,276,High Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,85,High Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,79,High Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,17,Slight Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,2,On Time
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,237,High Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,44,Slight Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,276,High Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,212,High Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,78,High Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,114,High Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,47,Slight Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,17,Slight Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,160,High Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,126,High Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,42,Slight Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,37,Slight Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,25,Slight Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,11,On Time
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,85,High Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,5,On Time
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,150,High Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,254,High Delay
22502,NTSK SMVB EXPRESS,GHY,PER,Superfast,22502,39.0,3568.0,FRI,Superfast,39,2023-09-30 17:53:49.921,22,Slight Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,230,High Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,36,Slight Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,186,High Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,13,On Time
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,62,High Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,258,High Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,15,On Time
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,34,Slight Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,89,High Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,497,High Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,87,High Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,475,High Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,78,High Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,311,High Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,276,High Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,85,High Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,79,High Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,17,Slight Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,2,On Time
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,237,High Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,44,Slight Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,276,High Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,212,High Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,78,High Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,114,High Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,47,Slight Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,17,Slight Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,160,High Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,126,High Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,42,Slight Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,37,Slight Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,25,Slight Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,11,On Time
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,85,High Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,5,On Time
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,150,High Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,254,High Delay
12508,ARONAI EXPRESS,GHY,PER,Superfast,12508,56.0,3916.0,THU,Superfast,56,2023-09-30 17:44:47.938,22,Slight Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,230,High Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,36,Slight Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,186,High Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,13,On Time
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,62,High Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,258,High Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,15,On Time
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,34,Slight Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,89,High Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,497,High Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,87,High Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,475,High Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,78,High Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,311,High Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,276,High Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,85,High Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,79,High Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,17,Slight Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,2,On Time
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,237,High Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,44,Slight Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,276,High Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,212,High Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,78,High Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,114,High Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,47,Slight Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,17,Slight Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,160,High Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,126,High Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,42,Slight Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,37,Slight Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,25,Slight Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,11,On Time
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,85,High Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,5,On Time
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,150,High Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,254,High Delay
12510,GHY SMVB EXPRESS,GHY,PER,Superfast,12510,40.0,2969.0,"SUN,MON,TUE",Superfast,40,2023-09-30 18:15:10.022,22,Slight Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,230,High Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,36,Slight Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,186,High Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,13,On Time
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,62,High Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,258,High Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,15,On Time
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,34,Slight Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,89,High Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,497,High Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,87,High Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,475,High Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,78,High Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,311,High Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,276,High Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,85,High Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,79,High Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,17,Slight Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,2,On Time
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,237,High Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,44,Slight Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,276,High Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,212,High Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,78,High Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,114,High Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,47,Slight Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,17,Slight Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,160,High Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,126,High Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,42,Slight Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,37,Slight Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,25,Slight Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,11,On Time
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,85,High Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,5,On Time
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,150,High Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,254,High Delay
12516,SCL CBE EXPRESS,GHY,PER,Superfast,12516,45.0,3491.0,TUE,Superfast,45,2023-09-30 18:02:15.254,22,Slight Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,230,High Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,36,Slight Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,186,High Delay
